,COLLECTTIME,ENODEBID,CELLID,CELLNAME,ERAB_SR,ERAB_DR,X2_HOSR,IRAT_HOSR,IntraFreq_HOSR,DL_Thr_Mbps,UL_Thr_Mbps,PS_DL_Traf_MB,MS-BS_Distance,ERAB_DR_Usr
4285,2021-08-26,14767,23,MARCE767_L01C,1.0,0.0,97.68,,97.97,23.93,14.18,2944.71,0.5,0.51
4286,2021-08-26,14767,31,MARCE767_L03A,1.0,0.08,96.03,100.0,97.49,21.59,3.14,4371.01,0.5,0.43
4287,2021-08-26,14767,32,MARCE767_L03B,1.0,0.04,98.12,100.0,98.79,16.37,3.45,33272.36,0.86,0.16
4288,2021-08-26,14767,33,MARCE767_L03C,1.0,0.02,98.55,100.0,98.64,44.86,9.79,29885.15,0.75,0.43
4289,2021-08-26,14768,21,MARCE768_L01A,1.0,0.17,90.82,98.82,94.48,16.32,3.58,27231.78,1.86,0.46
4290,2021-08-26,14768,22,MARCE768_L01B,1.0,0.14,70.52,97.3,77.42,7.45,2.37,36748.3,2.35,0.68
4291,2021-08-26,14768,23,MARCE768_L01C,1.0,0.19,71.81,97.83,80.54,6.06,3.62,27670.23,1.38,0.83
4292,2021-08-26,14768,31,MARCE768_L03A,1.0,0.11,88.27,100.0,90.26,7.88,2.41,63421.07,1.67,0.44
4293,2021-08-26,14768,32,MARCE768_L03B,1.0,0.05,97.65,100.0,98.33,12.46,4.3,67874.2,1.02,0.2
4294,2021-08-26,14768,33,MARCE768_L03C,1.0,0.19,96.7,100.0,97.14,6.68,2.18,78510.6,1.62,0.52
4295,2021-08-26,14768,41,MARCE768_L07A,1.0,0.04,97.85,98.97,99.34,37.17,3.26,51471.57,1.75,0.24
4296,2021-08-26,14768,42,MARCE768_L07B,1.0,0.02,97.9,97.75,98.93,28.75,3.16,68698.04,1.43,0.24
4297,2021-08-26,14768,43,MARCE768_L07C,1.0,0.06,96.8,93.38,95.94,10.98,3.0,110588.3,2.36,0.37
4298,2021-08-26,14769,21,MARCE769_L01A,1.0,0.29,91.46,100.0,92.58,11.88,1.68,1409.31,2.11,0.77
4299,2021-08-26,14769,22,MARCE769_L01B,1.0,0.12,91.07,100.0,92.55,18.78,4.25,3377.21,1.19,0.57
4300,2021-08-26,14769,23,MARCE769_L01C,0.99,0.59,65.54,100.0,75.4,14.84,6.88,1289.58,0.94,1.78
4301,2021-08-26,14769,31,MARCE769_L03A,1.0,0.0,98.21,97.73,99.4,10.89,1.54,1000.22,1.24,0.1
4302,2021-08-26,14769,32,MARCE769_L03B,1.0,0.05,91.66,98.67,96.41,21.69,2.46,55776.27,1.14,0.19
4303,2021-08-26,14769,33,MARCE769_L03C,1.0,0.03,91.79,97.67,94.99,23.56,3.04,36849.47,0.88,0.29
4304,2021-08-26,14770,21,MARNA770_L01A,1.0,0.02,75.45,100.0,82.74,19.38,3.14,1839.6,1.13,0.7
4305,2021-08-26,14770,22,MARNA770_L01B,0.99,0.59,98.41,,98.58,3.48,1.61,74.24,1.24,2.05
4306,2021-08-26,14770,23,MARNA770_L01C,1.0,0.32,97.95,,98.56,13.39,2.34,449.87,0.85,0.21
4307,2021-08-26,14770,31,MARNA770_L03A,1.0,0.05,98.51,100.0,99.43,23.75,3.65,23935.82,0.7,0.06
4308,2021-08-26,14770,32,MARNA770_L03B,1.0,0.07,98.59,100.0,98.79,18.2,2.82,40265.76,2.21,0.23
4309,2021-08-26,14770,33,MARNA770_L03C,1.0,0.04,97.52,87.5,98.31,23.1,5.97,2181.78,0.65,0.49
4310,2021-08-26,14771,21,MARNA771_L01A,1.0,0.11,60.0,100.0,75.26,17.92,3.7,5154.46,2.0,0.47
4311,2021-08-26,14771,22,MARNA771_L01B,1.0,0.59,95.4,100.0,90.91,13.16,2.5,4426.49,1.75,1.06
4312,2021-08-26,14771,23,MARNA771_L01C,1.0,0.09,95.88,100.0,93.24,13.65,2.06,21706.06,1.82,0.2
4313,2021-08-26,14771,31,MARNA771_L03A,1.0,0.07,96.97,98.75,99.32,26.58,3.17,68759.49,1.74,0.07
4314,2021-08-26,14771,32,MARNA771_L03B,1.0,0.09,60.76,99.04,64.59,19.2,3.16,82828.02,1.46,0.89
4315,2021-08-26,14771,33,MARNA771_L03C,1.0,0.06,76.23,100.0,83.45,13.76,3.15,134883.21,1.95,0.12
4316,2021-08-26,14772,21,MARNA772_L01A,1.0,0.23,92.96,94.17,95.03,6.23,7.48,8912.56,3.28,0.75
4317,2021-08-26,14772,22,MARNA772_L01B,1.0,0.28,86.63,98.76,92.48,9.69,2.48,21816.69,2.15,0.48
4318,2021-08-26,14772,23,MARNA772_L01C,1.0,0.32,36.71,99.4,68.94,9.71,2.46,3469.66,2.03,0.53
4319,2021-08-26,14772,31,MARNA772_L03A,1.0,0.09,98.23,100.0,98.28,8.59,3.68,102901.76,2.63,0.37
4320,2021-08-26,14772,32,MARNA772_L03B,1.0,0.17,97.81,100.0,97.98,10.58,2.88,141185.71,2.29,0.26
4321,2021-08-26,14772,33,MARNA772_L03C,1.0,0.14,52.69,100.0,59.58,10.23,2.78,89063.0,1.95,0.15
4322,2021-08-26,14772,41,MARNA772_L07A,1.0,0.02,98.27,99.14,98.97,35.46,2.8,79506.62,3.51,0.44
4323,2021-08-26,14772,42,MARNA772_L07B,1.0,0.07,96.93,98.1,100.0,29.6,3.15,67773.19,2.61,0.2
4324,2021-08-26,14772,43,MARNA772_L07C,1.0,0.04,98.67,98.97,,20.16,4.15,47687.27,1.86,0.05
4325,2021-08-26,14773,21,MARNC773_L01A,1.0,0.34,100.0,100.0,100.0,51.33,4.33,5854.32,1.67,0.47
4326,2021-08-26,14773,22,MARNC773_L01B,0.99,0.33,97.41,100.0,97.97,11.96,1.14,659.77,2.7,0.82
4327,2021-08-26,14773,23,MARNC773_L01C,1.0,0.1,96.23,100.0,96.89,19.54,2.91,12246.15,2.39,0.37
4328,2021-08-26,14773,31,MARNC773_L03A,1.0,0.03,97.37,100.0,97.8,53.75,3.42,30330.54,1.54,0.66
4329,2021-08-26,14773,32,MARNC773_L03B,1.0,0.09,94.6,88.35,94.84,18.98,1.82,4825.34,2.14,0.37
4330,2021-08-26,14773,33,MARNC773_L03C,,,,,,,,0.0,,
4331,2021-08-26,14774,21,MARCE774_L01A,1.0,0.31,94.43,100.0,94.94,7.59,2.58,17765.11,3.18,0.91
4332,2021-08-26,14774,22,MARCE774_L01B,1.0,0.13,66.83,93.75,84.04,9.78,2.65,6205.72,1.37,1.18
4333,2021-08-26,14774,23,MARCE774_L01C,1.0,0.13,84.94,99.34,91.13,5.09,3.55,66134.23,2.44,0.34
4334,2021-08-26,14774,31,MARCE774_L03A,1.0,0.05,98.33,98.98,98.42,11.85,2.76,54164.55,2.08,0.61
4335,2021-08-26,14774,32,MARCE774_L03B,1.0,0.07,94.96,100.0,95.68,14.31,3.84,64211.92,1.32,0.6
4336,2021-08-26,14774,33,MARCE774_L03C,,,,,,,,0.0,,
4337,2021-08-26,14774,41,MARCE774_L07A,1.0,0.04,94.94,98.02,99.23,39.21,2.65,37484.33,1.98,0.31
4338,2021-08-26,14774,42,MARCE774_L07B,1.0,0.04,97.22,100.0,99.83,36.57,1.48,6432.5,1.56,0.54
4339,2021-08-26,14774,43,MARCE774_L07C,1.0,0.02,97.99,82.41,99.78,57.34,3.16,18611.64,0.47,0.09
4340,2021-08-26,14775,21,MARCE775_L01A,1.0,0.2,97.62,100.0,99.71,8.67,3.73,11688.79,0.45,0.55
4341,2021-08-26,14775,22,MARCE775_L01B,1.0,0.02,94.48,100.0,96.81,9.51,4.54,27766.06,0.43,0.26
4342,2021-08-26,14775,23,MARCE775_L01C,1.0,0.0,96.99,100.0,99.19,10.52,5.03,12162.1,0.43,0.19
4343,2021-08-26,14775,31,MARCE775_L03A,1.0,0.1,98.13,50.0,98.38,11.09,4.5,35050.17,0.84,0.8
4344,2021-08-26,14775,32,MARCE775_L03B,1.0,0.13,94.18,100.0,96.75,8.0,3.4,69981.91,0.53,0.45
4345,2021-08-26,14775,33,MARCE775_L03C,1.0,0.07,96.55,100.0,97.71,11.26,4.42,40253.69,0.49,0.26
4346,2021-08-26,14775,41,MARCE775_L07A,1.0,0.01,97.52,100.0,98.77,16.4,3.66,63483.65,0.45,0.28
4347,2021-08-26,14775,42,MARCE775_L07B,1.0,0.01,96.56,94.03,99.3,13.88,3.72,147182.78,0.4,0.11
4348,2021-08-26,14775,43,MARCE775_L07C,1.0,0.01,97.57,100.0,99.06,21.68,4.7,88025.83,0.37,0.13
4349,2021-08-26,14776,21,MARSC776_L01A,1.0,0.19,91.93,100.0,92.72,10.29,5.21,6419.78,2.12,0.67
4350,2021-08-26,14776,22,MARSC776_L01B,0.99,0.43,97.13,100.0,97.15,10.04,2.21,12379.58,2.73,1.33
4351,2021-08-26,14776,23,MARSC776_L01C,0.97,3.22,92.96,100.0,91.99,11.36,2.07,8537.68,3.34,14.9
4352,2021-08-26,14776,31,MARSC776_L03A,1.0,0.1,96.79,100.0,96.67,6.35,3.39,64627.52,3.35,0.36
4353,2021-08-26,14776,32,MARSC776_L03B,1.0,0.13,98.14,100.0,98.13,5.77,3.53,130582.79,3.24,0.35
4354,2021-08-26,14776,33,MARSC776_L03C,1.0,0.08,89.18,100.0,88.32,4.74,2.66,132527.68,3.12,0.19
4355,2021-08-26,14776,41,MARSC776_L07A,1.0,0.01,98.1,96.57,99.2,47.35,4.02,38572.5,2.71,0.33
4356,2021-08-26,14776,42,MARSC776_L07B,1.0,0.01,98.26,98.37,97.76,37.38,3.2,123647.55,3.19,0.19
4357,2021-08-26,14776,43,MARSC776_L07C,1.0,0.01,98.07,96.25,98.48,23.89,2.82,57730.38,2.85,0.13
4358,2021-08-26,14777,21,MARSC777_L01A,1.0,0.1,75.33,91.18,75.98,9.57,3.83,2810.92,5.39,3.21
4359,2021-08-26,14777,22,MARSC777_L01B,0.97,1.41,74.62,100.0,79.67,17.17,1.75,3422.12,1.95,5.82
4360,2021-08-26,14777,23,MARSC777_L01C,0.99,0.22,92.97,95.74,92.39,14.05,3.11,12579.0,3.44,1.17
4361,2021-08-26,14777,31,MARSC777_L03A,1.0,0.12,96.56,100.0,96.65,11.87,2.18,33756.51,4.6,0.49
4362,2021-08-26,14777,32,MARSC777_L03B,1.0,0.11,53.74,91.49,60.99,8.05,2.9,90590.03,1.83,0.41
4363,2021-08-26,14777,33,MARSC777_L03C,1.0,0.09,96.48,92.31,96.49,8.79,2.96,97014.24,3.58,0.67
4364,2021-08-26,14777,41,MARSC777_L07A,1.0,0.03,98.52,94.44,99.82,47.21,2.17,5148.23,1.81,0.21
4365,2021-08-26,14777,42,MARSC777_L07B,1.0,0.01,98.92,100.0,100.0,60.19,2.34,14505.56,1.35,0.09
4366,2021-08-26,14777,43,MARSC777_L07C,1.0,0.08,98.07,98.68,97.99,42.24,2.18,38844.2,2.41,0.55
4367,2021-08-26,14778,21,MARSC778_L01A,1.0,0.0,100.0,100.0,100.0,7.62,3.18,16.3,0.98,0.78
4368,2021-08-26,14778,22,MARSC778_L01B,0.89,0.0,66.67,,66.67,6.63,0.96,1.2,1.15,5.26
4369,2021-08-26,14778,31,MARSC778_L03A,1.0,0.22,97.59,100.0,98.29,49.92,4.86,10682.77,1.07,0.11
4370,2021-08-26,14778,32,MARSC778_L03B,1.0,0.0,,,100.0,27.93,1.55,65.17,0.63,0.0
4371,2021-08-26,14778,33,MARSC778_L03C,1.0,0.03,82.86,100.0,90.53,28.34,2.81,95154.7,1.69,0.09
4372,2021-08-26,14780,21,MARNC780_L01A,1.0,0.35,88.72,97.7,93.18,20.0,2.57,13891.63,2.78,1.08
4373,2021-08-26,14780,22,MARNC780_L01B,0.99,0.97,96.77,100.0,97.95,32.85,3.53,628.67,1.35,2.01
4374,2021-08-26,14780,23,MARNC780_L01C,0.99,0.42,98.33,100.0,98.97,22.18,4.74,1526.5,1.5,1.84
4375,2021-08-26,14780,31,MARNC780_L03A,1.0,0.05,98.5,99.24,99.66,43.42,5.12,108058.03,1.23,0.08
4376,2021-08-26,14780,32,MARNC780_L03B,1.0,0.15,90.71,98.08,97.79,37.58,3.91,80918.23,0.97,0.18
4377,2021-08-26,14780,33,MARNC780_L03C,1.0,0.03,97.86,100.0,98.65,23.29,3.76,12439.89,1.58,0.66
4378,2021-08-26,14781,21,MARSC781_L01A,0.99,0.3,78.96,96.84,82.4,15.07,3.76,7804.34,3.3,0.84
4379,2021-08-26,14781,22,MARSC781_L01B,0.99,0.59,98.95,100.0,99.79,18.85,2.12,881.85,1.07,2.22
4380,2021-08-26,14781,23,MARSC781_L01C,0.99,0.3,57.62,94.74,69.41,11.56,4.4,2923.61,4.08,3.31
4381,2021-08-26,14781,31,MARSC781_L03A,1.0,0.02,98.41,100.0,98.54,17.4,4.23,56865.56,1.94,0.13
4382,2021-08-26,14781,32,MARSC781_L03B,1.0,0.17,77.27,99.48,99.33,17.35,2.78,33645.82,1.47,0.29
4383,2021-08-26,14781,33,MARSC781_L03C,1.0,0.03,97.73,97.78,98.21,15.54,3.28,37379.93,2.5,0.37
4384,2021-08-26,14782,21,MARSC782_L01A,1.0,0.27,84.85,100.0,94.85,11.97,2.1,2723.12,1.3,0.43
4385,2021-08-26,14782,22,MARSC782_L01B,0.99,0.36,76.15,98.95,85.99,23.54,3.55,4154.2,1.08,1.41
4386,2021-08-26,14782,23,MARSC782_L01C,1.0,0.17,54.4,98.59,73.27,17.03,6.18,10586.19,1.12,0.84
4387,2021-08-26,14782,31,MARSC782_L03A,1.0,0.07,96.46,99.43,99.34,30.57,2.81,43798.59,1.07,0.12
4388,2021-08-26,14782,32,MARSC782_L03B,1.0,0.05,97.96,97.3,98.21,25.46,3.63,60891.23,1.07,0.29
4389,2021-08-26,14782,33,MARSC782_L03C,1.0,0.02,9.28,98.94,82.48,30.59,4.04,121979.78,0.79,0.16
4390,2021-08-26,14783,21,MARCE783_L01A,1.0,0.11,91.96,98.81,89.59,5.07,2.39,93859.87,3.02,0.2
4391,2021-08-26,14783,22,MARCE783_L01B,1.0,0.19,86.69,96.28,86.26,6.38,4.44,45791.04,2.93,1.27
4392,2021-08-26,14783,23,MARCE783_L01C,1.0,0.2,74.09,100.0,84.0,8.77,3.02,3606.35,1.59,1.38
4393,2021-08-26,14783,31,MARCE783_L03A,1.0,1.0,98.67,100.0,98.25,4.1,5.8,784.47,1.82,2.99
4394,2021-08-26,14783,32,MARCE783_L03B,1.0,0.2,95.94,99.01,96.05,7.57,4.99,165202.54,2.38,0.53
4395,2021-08-26,14783,33,MARCE783_L03C,1.0,0.09,94.73,100.0,95.65,22.61,2.7,58456.4,0.92,0.28
4396,2021-08-26,14783,41,MARCE783_L07A,1.0,0.08,97.49,99.88,99.06,40.91,3.21,58787.03,1.16,0.18
4397,2021-08-26,14783,42,MARCE783_L07B,1.0,0.05,96.7,100.0,99.22,44.23,2.97,4808.68,0.93,0.3
4398,2021-08-26,14783,43,MARCE783_L07C,1.0,0.0,98.1,100.0,99.1,49.85,8.72,15138.92,0.49,0.12
4399,2021-08-26,14784,21,MARSA784_L01A,0.99,0.46,95.66,100.0,95.87,8.51,2.21,53068.47,4.62,1.07
4400,2021-08-26,14784,22,MARSA784_L01B,0.99,0.26,94.82,,94.03,9.28,2.81,2367.15,2.84,1.46
4401,2021-08-26,14784,23,MARSA784_L01C,0.99,0.39,93.43,100.0,92.9,8.14,2.36,21464.78,2.68,1.15
4402,2021-08-26,14784,31,MARSA784_L03A,1.0,0.08,94.93,97.7,96.34,10.51,2.87,117076.44,2.6,0.15
4403,2021-08-26,14784,32,MARSA784_L03B,1.0,0.07,98.2,100.0,98.34,12.53,3.39,22377.74,3.17,0.65
4404,2021-08-26,14784,33,MARSA784_L03C,1.0,0.09,93.47,100.0,95.94,10.98,2.3,39243.93,2.15,0.18
4405,2021-08-26,14785,21,MARNC785_L01A,1.0,0.04,98.77,97.3,99.02,15.3,2.33,2751.74,0.56,0.23
4406,2021-08-26,14785,22,MARNC785_L01B,1.0,0.5,98.53,99.2,99.19,13.39,4.57,9753.17,2.03,0.97
4407,2021-08-26,14785,23,MARNC785_L01C,1.0,0.13,85.41,100.0,88.73,18.19,2.76,9184.9,2.12,0.73
4408,2021-08-26,14785,31,MARNC785_L03A,1.0,0.03,98.84,95.83,98.96,25.81,3.77,30442.77,0.42,0.05
4409,2021-08-26,14785,32,MARNC785_L03B,1.0,0.13,98.67,96.43,98.77,24.0,2.71,65509.38,1.08,0.49
4410,2021-08-26,14785,33,MARNC785_L03C,1.0,0.01,94.53,96.67,97.29,39.26,4.52,21216.31,0.78,0.14
4411,2021-08-26,14786,21,MARSC786_L01A,0.99,0.34,96.61,97.56,97.14,21.23,3.91,7773.87,3.3,0.72
4412,2021-08-26,14786,22,MARSC786_L01B,1.0,0.17,61.29,100.0,68.97,19.11,2.07,2260.06,2.73,1.22
4413,2021-08-26,14786,23,MARSC786_L01C,1.0,0.16,84.08,96.67,87.62,23.34,2.09,14288.46,1.27,0.5
4414,2021-08-26,14786,31,MARSC786_L03A,1.0,0.05,97.15,99.16,97.36,22.3,3.06,76525.14,2.7,0.12
4415,2021-08-26,14786,32,MARSC786_L03B,1.0,0.07,72.6,100.0,90.32,24.54,4.38,20898.18,1.31,0.1
4416,2021-08-26,14786,33,MARSC786_L03C,1.0,0.04,98.43,98.65,98.62,24.16,3.44,114418.2,1.09,0.07
4417,2021-08-26,14787,21,MARSC787_L01A,1.0,0.14,94.37,94.47,95.07,11.21,5.54,16215.57,2.46,0.6
4418,2021-08-26,14787,22,MARSC787_L01B,1.0,0.2,96.73,96.3,96.77,12.31,2.17,7717.59,1.92,0.7
4419,2021-08-26,14787,23,MARSC787_L01C,1.0,0.19,94.68,100.0,95.82,6.3,3.43,15584.1,2.01,0.53
4420,2021-08-26,14787,31,MARSC787_L03A,1.0,0.09,97.43,84.21,97.86,6.4,4.09,40430.25,1.99,0.41
4421,2021-08-26,14787,32,MARSC787_L03B,1.0,0.14,98.24,93.94,98.25,3.79,3.06,68283.58,3.19,0.87
4422,2021-08-26,14787,33,MARSC787_L03C,1.0,0.09,97.0,100.0,97.34,3.35,2.9,84931.89,1.76,0.25
4423,2021-08-26,14787,41,MARSC787_L07A,1.0,0.05,97.34,97.77,97.93,20.56,4.52,79308.55,2.74,0.35
4424,2021-08-26,14787,42,MARSC787_L07B,1.0,0.02,98.11,97.03,98.47,16.12,3.22,154879.27,2.18,0.17
4425,2021-08-26,14787,43,MARSC787_L07C,1.0,0.03,96.55,93.99,97.44,4.45,2.77,112067.5,2.76,0.27
4426,2021-08-26,14788,21,MARCE788_L01A,0.99,1.77,,90.0,100.0,36.79,2.45,568.24,0.75,1.55
4427,2021-08-26,14788,22,MARCE788_L01B,0.99,0.48,96.33,100.0,95.47,13.44,1.83,2168.05,2.3,1.57
4428,2021-08-26,14788,23,MARCE788_L01C,0.91,5.57,95.93,,95.93,7.56,1.28,76.11,4.24,18.18
4429,2021-08-26,14788,31,MARCE788_L03A,1.0,0.3,100.0,100.0,100.0,17.43,3.45,5371.69,0.54,0.25
4430,2021-08-26,14788,32,MARCE788_L03B,1.0,0.1,78.67,95.38,83.88,17.91,2.68,36054.63,2.18,0.2
4431,2021-08-26,14788,33,MARCE788_L03C,1.0,0.2,86.63,94.74,86.72,9.68,1.73,4143.81,4.88,0.76
4432,2021-08-26,14790,21,MARSC790_L01A,1.0,0.03,95.91,100.0,98.39,15.16,5.62,4175.69,1.14,0.18
4433,2021-08-26,14790,22,MARSC790_L01B,1.0,0.2,86.96,100.0,95.08,23.75,5.16,4564.05,0.66,0.51
4434,2021-08-26,14790,23,MARSC790_L01C,1.0,0.31,96.97,95.83,97.3,9.18,4.97,9801.75,2.52,0.79
4435,2021-08-26,14790,31,MARSC790_L03A,1.0,0.13,97.61,100.0,98.3,7.59,4.41,90952.89,4.31,0.28
4436,2021-08-26,14790,32,MARSC790_L03B,1.0,0.17,92.16,97.92,97.84,16.43,4.14,31714.86,0.77,0.1
4437,2021-08-26,14790,33,MARSC790_L03C,1.0,0.18,90.2,97.75,96.0,8.71,4.81,23816.81,3.36,0.68
4438,2021-08-26,14791,21,MARNA791_L01A,1.0,0.17,97.4,100.0,98.25,24.94,4.76,7019.84,2.35,0.3
4439,2021-08-26,14791,22,MARNA791_L01B,0.99,0.48,57.85,99.38,56.99,9.3,1.64,2297.44,2.66,4.74
4440,2021-08-26,14791,23,MARNA791_L01C,0.99,0.49,97.75,94.79,95.56,9.47,2.37,8889.02,4.41,0.98
4441,2021-08-26,14791,31,MARNA791_L03A,1.0,0.18,96.96,100.0,99.18,13.02,2.64,49373.87,2.21,0.24
4442,2021-08-26,14791,32,MARNA791_L03B,1.0,0.45,96.07,92.86,97.96,16.31,4.25,5903.22,1.67,1.16
4443,2021-08-26,14791,33,MARNA791_L03C,1.0,0.21,92.9,95.16,94.68,7.64,2.77,105032.13,4.47,0.33
4444,2021-08-26,14791,41,MARNA791_L07A,1.0,0.07,97.11,98.51,98.57,58.41,3.22,29631.73,2.35,0.26
4445,2021-08-26,14791,42,MARNA791_L07B,1.0,0.38,95.3,94.74,99.74,34.43,3.35,2159.18,3.07,1.01
4446,2021-08-26,14791,43,MARNA791_L07C,1.0,0.05,93.01,96.5,99.7,47.76,2.38,17162.36,4.35,0.69
4447,2021-08-26,14793,21,MARCE793_L01A,1.0,0.09,84.03,100.0,96.09,10.04,5.3,3119.18,0.93,0.53
4448,2021-08-26,14793,22,MARCE793_L01B,1.0,0.1,94.76,100.0,96.37,10.05,4.72,12894.02,0.57,0.38
4449,2021-08-26,14793,23,MARCE793_L01C,1.0,0.1,96.87,100.0,96.96,19.49,3.6,6873.1,0.65,0.77
4450,2021-08-26,14793,31,MARCE793_L03A,1.0,0.07,95.68,100.0,96.92,15.77,3.46,23655.67,0.85,0.34
4451,2021-08-26,14793,32,MARCE793_L03B,1.0,0.14,84.94,97.62,87.5,7.66,5.25,61396.65,0.73,0.21
4452,2021-08-26,14793,33,MARCE793_L03C,1.0,0.06,95.78,86.96,96.85,15.3,5.02,24598.46,0.52,0.19
4453,2021-08-26,14794,21,MARCE794_L01A,1.0,0.18,97.63,91.67,98.36,9.09,5.69,4178.25,1.13,1.4
4454,2021-08-26,14794,22,MARCE794_L01B,1.0,0.02,97.23,,98.27,14.09,5.72,5549.06,0.39,0.97
4455,2021-08-26,14794,23,MARCE794_L01C,1.0,0.52,92.92,,95.09,25.87,9.79,1313.97,0.45,1.04
4456,2021-08-26,14794,31,MARCE794_L03A,1.0,0.17,92.59,100.0,92.63,10.91,3.3,7727.5,0.98,1.14
4457,2021-08-26,14794,32,MARCE794_L03B,1.0,0.11,83.02,87.5,86.86,10.2,3.79,32760.15,0.82,0.56
4458,2021-08-26,14794,33,MARCE794_L03C,1.0,0.03,97.95,,98.36,14.94,4.35,4463.2,0.5,0.4
4459,2021-08-26,14794,41,MARCE794_L07A,1.0,0.01,98.2,100.0,98.93,35.01,7.22,22592.04,0.41,0.48
4460,2021-08-26,14794,42,MARCE794_L07B,1.0,0.02,97.51,95.65,98.51,27.94,5.91,48397.92,0.63,0.5
4461,2021-08-26,14794,43,MARCE794_L07C,1.0,0.03,97.1,97.73,98.47,23.47,4.22,25319.91,0.48,0.28
4462,2021-08-26,14795,21,MARCE795_L01A,1.0,0.12,96.76,,98.2,10.87,3.28,1540.21,0.75,0.74
4463,2021-08-26,14795,22,MARCE795_L01B,1.0,0.15,97.39,100.0,97.99,9.56,4.4,3916.48,1.52,0.84
4464,2021-08-26,14795,23,MARCE795_L01C,1.0,0.04,100.0,,100.0,41.18,4.79,857.15,0.19,0.13
4465,2021-08-26,14795,31,MARCE795_L03A,1.0,0.06,98.09,100.0,98.64,22.06,4.28,17629.85,0.54,0.42
4466,2021-08-26,14795,32,MARCE795_L03B,1.0,0.07,98.01,95.12,98.37,10.34,4.97,55794.25,2.72,0.69
4467,2021-08-26,14795,33,MARCE795_L03C,1.0,0.0,100.0,,100.0,47.92,8.84,21525.09,0.21,0.03
4468,2021-08-26,14796,21,MARSC796_L01A,1.0,0.3,90.8,100.0,91.81,15.44,2.76,2830.06,2.38,1.06
4469,2021-08-26,14796,22,MARSC796_L01B,0.99,0.24,86.61,97.14,88.75,15.66,2.7,8968.3,2.97,1.05
4470,2021-08-26,14796,23,MARSC796_L01C,0.99,0.27,96.9,100.0,97.8,12.97,3.51,5794.52,1.4,1.16
4471,2021-08-26,14796,31,MARSC796_L03A,1.0,0.19,96.06,100.0,96.08,4.52,2.47,85031.13,3.9,0.76
4472,2021-08-26,14796,32,MARSC796_L03B,1.0,0.04,98.27,92.59,98.31,15.37,3.16,84854.52,2.12,0.24
4473,2021-08-26,14796,33,MARSC796_L03C,1.0,0.14,96.51,100.0,96.05,4.63,2.75,78201.33,2.7,0.43
4474,2021-08-26,14796,41,MARSC796_L07A,1.0,0.02,97.85,88.85,98.36,33.47,3.09,75314.1,4.15,0.38
4475,2021-08-26,14796,42,MARSC796_L07B,1.0,0.01,98.22,98.58,98.29,52.42,3.79,58573.02,2.73,0.27
4476,2021-08-26,14796,43,MARSC796_L07C,1.0,0.07,98.12,85.41,97.98,18.26,3.57,67356.8,4.95,0.69
4477,2021-08-26,14797,21,MARSC797_L01A,0.99,0.11,93.49,100.0,90.03,16.21,2.04,5578.94,4.16,0.97
4478,2021-08-26,14797,22,MARSC797_L01B,1.0,0.06,97.1,98.04,97.19,16.09,2.78,15860.28,4.04,0.57
4479,2021-08-26,14797,23,MARSC797_L01C,0.99,1.03,87.42,100.0,87.75,14.71,1.59,8343.77,4.48,7.63
4480,2021-08-26,14797,31,MARSC797_L03A,1.0,0.04,97.3,96.51,97.41,10.76,2.68,51555.37,3.59,0.29
4481,2021-08-26,14797,32,MARSC797_L03B,1.0,0.04,98.19,100.0,98.23,8.26,3.56,101393.66,4.43,0.33
4482,2021-08-26,14797,33,MARSC797_L03C,1.0,0.04,97.0,98.59,97.02,13.83,2.83,91223.09,2.78,0.17
4483,2021-08-26,14798,21,MARSA798_L01A,1.0,0.07,60.76,97.01,61.01,8.13,2.34,10888.33,3.17,5.47
4484,2021-08-26,14798,22,MARSA798_L01B,1.0,0.09,76.54,97.38,80.49,7.68,3.12,41471.57,1.5,0.29
4485,2021-08-26,14798,23,MARSA798_L01C,1.0,0.2,87.4,91.67,92.8,5.67,3.24,4649.8,1.12,0.71
4486,2021-08-26,14798,31,MARSA798_L03A,1.0,0.22,97.17,100.0,97.83,10.81,4.52,1275.94,1.55,0.72
4487,2021-08-26,14798,32,MARSA798_L03B,1.0,0.08,98.7,100.0,98.8,7.15,3.45,92331.87,1.2,0.31
4488,2021-08-26,14798,33,MARSA798_L03C,1.0,0.16,98.18,100.0,98.19,10.86,2.27,9477.89,1.85,0.71
4489,2021-08-26,14798,41,MARSA798_L07A,1.0,0.0,98.52,97.59,98.72,24.39,3.36,5055.38,1.56,1.07
4490,2021-08-26,14798,42,MARSA798_L07B,1.0,0.02,98.22,97.72,98.37,26.31,3.65,119047.91,1.31,0.51
4491,2021-08-26,14798,43,MARSA798_L07C,1.0,0.05,98.17,90.8,98.71,26.74,4.16,12189.38,1.38,1.19
4492,2021-08-26,17303,11,FGUSA303_L20A,1.0,0.41,,100.0,98.28,25.37,3.27,6050.04,4.88,0.71
4493,2021-08-26,17303,12,FGUSA303_L20B,1.0,0.04,98.9,100.0,99.29,39.75,3.73,36687.73,6.89,0.17
4494,2021-08-26,17303,13,FGUSA303_L20C,1.0,0.0,,100.0,50.0,17.85,1.62,44.69,1.7,2.0
4495,2021-08-26,17303,21,FGUSA303_L01A,1.0,0.11,100.0,,100.0,28.72,2.18,6163.99,2.65,0.14
